"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"TCS","EQ","19-Aug-2026","2,280.00","2,293.60","2,308.20","2,258.30","2,289.00","2,289.00","2,278.77","33,68,922","7,67,69,87,882.60","1,22,060","17,80,817","52.86"
"TCS","EQ","18-Aug-2026","2,313.20","2,300.00","2,307.00","2,280.00","2,280.00","2,280.00","2,288.70","17,97,822","4,11,46,77,787.50","83,531","7,99,420","44.47"
"TCS","EQ","17-Aug-2026","2,361.00","2,351.00","2,361.10","2,310.60","2,313.20","2,313.20","2,322.55","22,37,636","5,19,70,11,547.50","94,783","11,71,943","52.37"
"TCS","EQ","14-Aug-2026","2,375.00","2,375.10","2,390.00","2,333.40","2,361.00","2,361.00","2,355.73","22,32,160","5,25,83,62,456.30","76,239","11,41,107","51.12"
"TCS","EQ","13-Aug-2026","2,349.70","2,349.70","2,375.00","2,332.30","2,375.00","2,375.00","2,357.77","21,23,494","5,00,67,04,619.10","95,241","7,76,824","36.58"
"TCS","EQ","12-Aug-2026","2,445.70","2,445.70","2,445.80","2,300.10","2,349.70","2,349.70","2,341.12","70,22,647","16,44,08,82,989.40","2,69,920","27,60,210","39.30"
"TCS","EQ","11-Aug-2026","2,425.70","2,438.00","2,456.60","2,428.00","2,445.70","2,445.70","2,439.75","15,14,105","3,69,40,41,243.50","81,637","6,19,402","40.91"
"TCS","EQ","10-Aug-2026","2,452.70","2,452.70","2,472.90","2,423.50","2,425.70","2,425.70","2,449.22","23,22,023","5,68,71,53,770.30","1,19,267","11,36,140","48.93"
"TCS","EQ","07-Aug-2026","2,373.00","2,375.00","2,457.70","2,375.00","2,452.70","2,452.70","2,435.68","45,47,979","11,07,74,36,216.60","2,94,165","23,79,051","52.31"
"TCS","EQ","06-Aug-2026","2,413.00","2,417.00","2,434.50","2,368.50","2,373.00","2,373.00","2,393.09","27,29,141","6,53,10,92,780.40","1,16,317","13,75,561","50.40"
"TCS","EQ","05-Aug-2026","2,460.00","2,460.00","2,460.90","2,408.00","2,413.00","2,413.00","2,424.72","30,14,409","7,30,91,09,003.30","1,15,103","18,46,595","61.26"
"TCS","EQ","04-Aug-2026","2,473.70","2,463.10","2,467.40","2,435.10","2,460.00","2,460.00","2,449.56","27,92,792","6,84,11,15,260.50","91,828","15,07,392","53.97"
"TCS","EQ","03-Aug-2026","2,365.60","2,383.90","2,473.70","2,383.00","2,473.70","2,473.70","2,429.42","30,36,839","7,37,77,69,245.80","1,30,409","14,95,100","49.23"
"TCS","EQ","31-Jul-2026","2,431.80","2,385.00","2,391.00","2,326.10","2,366.00","2,365.60","2,364.25","43,43,683","10,26,95,62,982.90","1,64,495","23,79,042","54.77"
"TCS","EQ","30-Jul-2026","2,446.60","2,440.00","2,495.00","2,423.00","2,434.00","2,431.80","2,459.56","49,01,582","12,05,57,19,188.10","1,68,548","24,49,068","49.96"
"TCS","EQ","29-Jul-2026","2,398.00","2,440.00","2,475.50","2,415.10","2,440.00","2,446.60","2,450.86","71,69,419","17,57,12,37,330.30","2,07,914","39,51,178","55.11"
"TCS","EQ","28-Jul-2026","2,295.60","2,325.00","2,417.40","2,323.00","2,398.00","2,398.00","2,389.74","82,48,513","19,71,17,86,830.00","2,56,167","41,39,318","50.18"
"TCS","EQ","27-Jul-2026","2,254.30","2,286.00","2,315.00","2,272.40","2,296.90","2,295.60","2,299.88","40,07,292","9,21,62,95,835.20","1,62,713","18,95,782","47.31"
"TCS","EQ","24-Jul-2026","2,242.90","2,205.10","2,264.30","2,205.10","2,250.20","2,254.30","2,246.06","32,11,699","7,21,36,56,139.40","1,23,535","12,76,390","39.74"
"TCS","EQ","23-Jul-2026","2,208.30","2,204.00","2,250.00","2,193.60","2,245.00","2,242.90","2,230.95","25,03,539","5,58,52,58,736.20","1,22,801","10,04,806","40.14"
"TCS","EQ","22-Jul-2026","2,221.10","2,216.00","2,226.80","2,201.00","2,207.00","2,208.30","2,211.61","15,99,665","3,53,78,39,940.50","76,904","6,37,466","39.85"
"TCS","EQ","21-Jul-2026","2,251.10","2,245.10","2,259.90","2,218.50","2,219.00","2,221.10","2,229.94","23,82,160","5,31,20,74,629.70","95,890","11,55,975","48.53"
"TCS","EQ","20-Jul-2026","2,269.00","2,280.10","2,283.40","2,245.10","2,251.00","2,251.10","2,257.07","22,02,693","4,97,16,23,639.20","81,615","9,20,572","41.79"
"TCS","EQ","17-Jul-2026","2,201.00","2,224.80","2,275.00","2,215.10","2,266.00","2,269.00","2,255.69","56,15,138","12,66,60,31,000.10","1,95,217","22,88,516","40.76"
"TCS","EQ","16-Jul-2026","2,189.20","2,206.00","2,231.40","2,187.80","2,199.10","2,201.00","2,212.76","51,97,595","11,50,10,44,792.20","1,73,110","21,35,731","41.09"
"TCS","EQ","15-Jul-2026","2,200.60","2,174.10","2,202.90","2,145.40","2,187.00","2,189.20","2,184.51","54,26,489","11,85,42,45,157.30","1,96,320","25,48,846","46.97"
"TCS","EQ","14-Jul-2026","2,181.50","2,182.90","2,228.00","2,179.00","2,197.00","2,200.60","2,200.40","95,46,290","21,00,56,60,491.10","2,72,515","44,96,777","47.10"
"TCS","EQ","13-Jul-2026","2,069.00","2,075.00","2,204.90","2,065.10","2,182.90","2,181.50","2,162.90","1,23,82,622","26,78,23,59,193.50","3,81,465","46,21,574","37.32"
"TCS","EQ","10-Jul-2026","2,049.50","2,105.20","2,133.30","2,064.60","2,068.00","2,069.00","2,088.11","67,14,551","14,02,07,50,878.10","2,32,544","20,34,876","30.31"
"TCS","EQ","09-Jul-2026","2,057.50","2,057.50","2,065.00","2,016.00","2,059.00","2,049.50","2,043.56","37,91,498","7,74,81,64,028.40","1,62,757","11,82,477","31.19"
"TCS","EQ","08-Jul-2026","2,096.10","2,094.00","2,109.70","2,048.80","2,059.60","2,057.50","2,077.56","36,66,985","7,61,83,89,000.00","1,48,206","17,88,382","48.77"
"TCS","EQ","07-Jul-2026","2,057.60","2,050.00","2,122.70","2,049.00","2,095.90","2,096.10","2,098.44","47,69,048","10,00,75,61,030.20","1,84,997","18,65,363","39.11"
"TCS","EQ","06-Jul-2026","2,093.50","2,090.00","2,093.00","2,050.60","2,059.00","2,057.60","2,061.87","25,67,386","5,29,36,19,608.80","1,74,420","13,67,880","53.28"
"TCS","EQ","03-Jul-2026","2,068.10","2,100.00","2,116.60","2,085.00","2,088.00","2,093.50","2,099.43","40,28,819","8,45,82,29,638.50","2,07,169","19,61,594","48.69"
"TCS","EQ","02-Jul-2026","1,982.60","2,008.00","2,076.90","2,002.50","2,070.90","2,068.10","2,051.09","60,40,621","12,38,98,73,438.80","2,38,163","28,43,436","47.07"
"TCS","EQ","01-Jul-2026","2,031.50","2,039.90","2,052.00","1,976.80","1,981.80","1,982.60","2,006.75","46,58,295","9,34,80,43,502.80","2,20,027","24,17,701","51.90"
"TCS","EQ","30-Jun-2026","2,097.90","2,090.00","2,104.30","2,018.80","2,033.00","2,031.50","2,042.05","68,48,411","13,98,47,86,947.60","2,94,008","37,89,332","55.33"
"TCS","EQ","29-Jun-2026","2,094.70","2,090.00","2,105.00","2,071.00","2,094.00","2,097.90","2,089.53","34,12,470","7,13,04,58,833.10","1,62,690","18,62,431","54.58"
"TCS","EQ","25-Jun-2026","2,109.00","2,133.60","2,148.50","2,088.00","2,095.90","2,094.70","2,117.73","47,38,903","10,03,57,14,708.10","1,77,569","19,48,725","41.12"
"TCS","EQ","24-Jun-2026","2,059.60","2,061.00","2,120.70","2,061.00","2,107.10","2,109.00","2,093.61","47,47,277","9,93,89,58,483.50","1,80,127","19,09,118","40.22"
"TCS","BL","24-Jun-2026","3,019.00","2,059.60","2,059.60","2,059.60","2,059.60","2,059.60","2,059.60","1,83,328","37,75,82,348.80","1","-","-"
"TCS","EQ","23-Jun-2026","2,127.80","2,111.00","2,114.00","2,055.00","2,060.00","2,059.60","2,073.42","63,92,736","13,25,48,06,163.90","2,80,238","34,73,372","54.33"
"TCS","EQ","22-Jun-2026","2,125.00","2,132.20","2,157.00","2,121.00","2,129.50","2,127.80","2,135.79","45,66,101","9,75,22,28,673.00","1,48,495","24,99,593","54.74"
"TCS","EQ","19-Jun-2026","2,203.30","2,105.00","2,138.00","2,059.90","2,135.90","2,125.00","2,089.19","1,32,86,502","27,75,80,42,714.10","4,81,812","68,80,131","51.78"
"TCS","EQ","18-Jun-2026","2,223.00","2,209.00","2,214.00","2,182.00","2,202.50","2,203.30","2,197.22","37,35,188","8,20,70,25,076.50","1,41,783","19,51,368","52.24"
"TCS","EQ","17-Jun-2026","2,199.00","2,209.00","2,231.00","2,200.70","2,221.00","2,223.00","2,220.40","28,65,010","6,36,14,71,428.90","1,07,237","15,38,998","53.72"
"TCS","EQ","16-Jun-2026","2,162.00","2,167.00","2,209.00","2,160.60","2,197.90","2,199.00","2,189.97","30,79,898","6,74,48,89,594.10","1,20,376","13,14,406","42.68"
"TCS","EQ","15-Jun-2026","2,161.40","2,192.00","2,192.00","2,159.30","2,162.60","2,162.00","2,170.27","33,37,083","7,24,23,75,099.40","1,13,160","20,04,587","60.07"
"TCS","EQ","12-Jun-2026","2,135.60","2,150.00","2,168.00","2,138.00","2,161.10","2,161.40","2,153.15","21,24,656","4,57,46,95,142.60","98,414","9,10,656","42.86"
