"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"LT","EQ","16-Jun-2026","4,169.80","4,205.00","4,235.40","4,177.10","4,182.00","4,186.40","4,200.45","26,47,549","11,12,09,09,780.40","1,31,798","14,01,665","52.94"
"LT","EQ","15-Jun-2026","4,049.30","4,130.00","4,214.90","4,130.00","4,171.00","4,169.80","4,179.40","39,78,153","16,62,62,90,920.80","1,95,557","21,09,148","53.02"
"LT","EQ","12-Jun-2026","3,862.00","3,930.00","4,059.80","3,921.00","4,050.00","4,049.30","3,993.73","30,65,790","12,24,39,38,238.00","1,74,646","14,66,169","47.82"
"LT","EQ","11-Jun-2026","3,917.50","3,900.00","3,909.80","3,854.40","3,871.70","3,862.00","3,875.05","22,24,659","8,62,06,61,661.10","1,44,434","12,99,477","58.41"
"LT","EQ","10-Jun-2026","3,900.60","3,904.00","3,962.80","3,900.00","3,931.00","3,917.50","3,935.66","20,33,070","8,00,14,82,230.20","1,14,568","12,74,884","62.71"
"LT","EQ","09-Jun-2026","3,875.50","3,924.90","3,924.90","3,885.00","3,904.00","3,900.60","3,902.93","15,06,501","5,87,97,68,577.60","86,389","7,64,030","50.72"
"LT","EQ","08-Jun-2026","3,953.20","3,901.10","3,916.70","3,863.10","3,870.50","3,875.50","3,890.93","16,78,709","6,53,17,41,589.30","1,21,974","9,38,465","55.90"
"LT","EQ","05-Jun-2026","3,942.10","3,960.00","3,978.00","3,923.90","3,962.10","3,953.20","3,955.90","12,78,243","5,05,66,02,151.80","92,273","5,82,084","45.54"
"LT","EQ","04-Jun-2026","3,953.20","3,945.00","3,974.90","3,930.10","3,948.00","3,942.10","3,948.09","13,98,297","5,52,06,02,360.10","1,06,941","6,46,759","46.25"
"LT","EQ","03-Jun-2026","4,000.90","4,000.90","4,008.00","3,894.00","3,946.90","3,953.20","3,941.52","18,72,929","7,38,21,93,870.20","1,38,677","8,49,027","45.33"
"LT","EQ","02-Jun-2026","4,010.80","3,980.00","4,017.00","3,923.50","4,010.00","4,000.90","3,971.45","20,85,054","8,28,06,80,051.00","1,47,330","8,54,855","41.00"
"LT","EQ","01-Jun-2026","4,076.50","4,089.00","4,105.80","4,002.10","4,012.00","4,010.80","4,040.54","14,09,388","5,69,46,92,850.60","87,534","7,19,522","51.05"
"LT","EQ","29-May-2026","4,047.50","4,045.80","4,128.00","4,045.00","4,090.00","4,076.50","4,091.74","48,82,940","19,97,97,11,789.20","1,62,803","35,54,389","72.79"
"LT","EQ","27-May-2026","4,037.80","4,043.00","4,069.90","4,017.90","4,050.00","4,047.50","4,048.80","16,07,028","6,50,65,35,895.70","1,08,831","7,82,120","48.67"
"LT","EQ","26-May-2026","4,033.40","4,029.60","4,052.90","4,014.20","4,037.00","4,037.80","4,035.91","15,52,847","6,26,71,51,122.30","71,157","8,47,218","54.56"
"LT","EQ","25-May-2026","3,926.60","3,970.00","4,038.40","3,961.50","4,035.00","4,033.40","4,018.97","20,99,927","8,43,95,41,397.80","1,20,589","12,55,662","59.80"
"LT","EQ","22-May-2026","3,928.50","3,907.00","3,960.00","3,900.10","3,933.00","3,926.60","3,939.21","13,30,428","5,24,08,33,468.50","84,923","7,68,352","57.75"
"LT","EQ","21-May-2026","3,910.70","3,970.00","3,970.00","3,912.70","3,931.00","3,928.50","3,936.41","16,24,945","6,39,64,54,575.80","95,809","5,62,577","34.62"
"LT","EQ","20-May-2026","3,921.00","3,901.60","3,943.50","3,883.10","3,912.00","3,910.70","3,917.87","19,72,259","7,72,70,52,711.10","1,44,367","12,12,852","61.50"
