"Symbol  ","Series  ","Date  ","Prev Close  ","Open Price  ","High Price  ","Low Price  ","Last Price  ","Close Price  ","Average Price ","Total Traded Quantity  ","Turnover ₹  ","No. of Trades  ","Deliverable Qty  ","% Dly Qt to Traded Qty  "
"INFY","EQ","14-Jan-2026","1,599.00","1,588.00","1,617.00","1,583.10","1,608.90","1,599.80","1,598.47","75,57,157","12,07,98,66,717.30","1,57,399","40,15,848","53.14"
"INFY","EQ","13-Jan-2026","1,595.90","1,618.00","1,618.00","1,586.40","1,600.00","1,599.00","1,595.24","80,80,618","12,89,05,13,857.40","1,76,411","39,87,983","49.35"
"INFY","EQ","12-Jan-2026","1,614.10","1,610.10","1,613.30","1,592.60","1,597.60","1,595.90","1,599.67","69,85,362","11,17,42,99,825.40","2,10,446","48,91,397","70.02"
"INFY","EQ","09-Jan-2026","1,613.30","1,610.00","1,631.30","1,607.00","1,616.90","1,614.10","1,616.35","68,16,681","11,01,81,32,001.70","1,31,498","47,25,239","69.32"
"INFY","EQ","08-Jan-2026","1,639.00","1,638.90","1,644.30","1,608.60","1,612.60","1,613.30","1,619.65","39,42,131","6,38,48,66,730.40","1,30,780","19,42,792","49.28"
"INFY","EQ","07-Jan-2026","1,612.20","1,615.00","1,642.00","1,615.00","1,640.00","1,639.00","1,633.23","45,08,079","7,36,27,15,155.00","1,29,457","23,95,056","53.13"
"INFY","EQ","06-Jan-2026","1,606.40","1,600.10","1,619.90","1,599.00","1,605.00","1,612.20","1,612.25","44,66,729","7,20,15,00,282.70","1,32,512","25,59,970","57.31"
"INFY","EQ","05-Jan-2026","1,640.40","1,637.00","1,637.00","1,583.10","1,604.10","1,606.40","1,602.81","59,17,885","9,48,52,45,520.40","2,20,171","31,20,876","52.74"
"INFY","EQ","02-Jan-2026","1,629.80","1,635.90","1,643.50","1,627.50","1,642.10","1,640.40","1,638.65","25,24,526","4,13,68,08,012.60","86,514","15,86,098","62.83"
"INFY","EQ","01-Jan-2026","1,615.40","1,615.40","1,639.60","1,614.10","1,629.50","1,629.80","1,630.77","36,58,165","5,96,56,15,873.20","96,560","13,56,702","37.09"
"INFY","EQ","31-Dec-2025","1,621.60","1,621.00","1,628.60","1,609.20","1,617.90","1,615.40","1,616.58","65,38,656","10,57,02,70,246.20","1,02,413","48,19,875","73.71"
"INFY","EQ","30-Dec-2025","1,644.70","1,647.00","1,647.90","1,616.80","1,623.50","1,621.60","1,625.72","93,95,937","15,27,51,31,268.30","1,50,131","67,31,182","71.64"
"INFY","EQ","29-Dec-2025","1,656.10","1,658.00","1,673.10","1,637.10","1,645.00","1,644.70","1,647.30","40,62,817","6,69,26,75,971.00","1,03,013","20,63,179","50.78"
"INFY","EQ","26-Dec-2025","1,663.40","1,663.40","1,668.80","1,651.70","1,657.00","1,656.10","1,657.89","20,06,491","3,32,65,44,399.90","97,220","11,36,350","56.63"
"INFY","EQ","24-Dec-2025","1,668.30","1,661.00","1,667.60","1,652.50","1,667.00","1,663.40","1,660.54","42,71,167","7,09,24,30,849.40","1,42,602","16,54,750","38.74"
"INFY","EQ","23-Dec-2025","1,689.60","1,679.00","1,679.00","1,656.40","1,664.60","1,668.30","1,666.35","65,93,060","10,98,63,62,727.70","2,28,310","28,82,141","43.71"
"INFY","EQ","22-Dec-2025","1,638.70","1,664.00","1,693.20","1,664.00","1,686.00","1,689.60","1,682.86","2,30,98,923","38,87,22,18,965.50","4,12,335","1,74,33,819","75.47"
"INFY","EQ","19-Dec-2025","1,626.80","1,650.00","1,654.90","1,629.80","1,638.00","1,638.70","1,640.02","1,31,49,023","21,56,46,29,614.10","2,01,281","85,71,381","65.19"
