symbol,series,trade_date,prev_close,open_price,high_price,low_price,last_price,close_price,average_price,total_traded_quantity,turnover_inr,no_of_trades,deliverable_qty,deliverable_pct,daily_return
BAJFINANCE,EQ,2025-11-04,1043.1,1040.0,1060.4,1035.0,1054.7,1057.0,1052.68,6202540,6529285294.6,123704,3296207,53.14,0.013325663886492256
BAJFINANCE,EQ,2025-11-06,1057.0,1037.0,1052.8,1035.0,1042.5,1041.9,1044.64,5776277,6034125415.4,130577,3301080,57.15,-0.014285714285714235
BAJFINANCE,EQ,2025-11-07,1041.9,1039.0,1076.9,1034.2,1069.6,1066.6,1060.09,6940923,7357978851.5,142002,3627155,52.26,0.023706689701506578
BAJFINANCE,EQ,2025-11-10,1066.6,1066.6,1088.0,1062.9,1086.6,1085.0,1079.33,5692236,6143814675.4,139418,3029954,53.23,0.017251078192387137
BAJFINANCE,EQ,2025-11-11,1085.0,1043.7,1043.7,997.0,1009.1,1005.2,1008.31,23762890,23960300116.8,513536,11893882,50.05,-0.07354838709677414
BAJFINANCE,EQ,2025-11-12,1005.2,1011.0,1018.4,1008.8,1011.0,1013.2,1013.84,11131278,11285297203.9,187385,7974380,71.64,0.007958615200954977
BAJFINANCE,EQ,2025-11-13,1013.2,1012.5,1019.4,1003.5,1007.0,1005.4,1010.82,8503994,8595995310.4,192819,6008139,70.65,-0.007698381365969231
BAJFINANCE,EQ,2025-11-14,1005.4,1004.9,1019.9,1002.6,1016.1,1018.5,1013.36,4381122,4439663661.9,200155,2717321,62.02,0.013029639944300841
BAJFINANCE,EQ,2025-11-17,1018.5,1021.0,1033.0,1017.0,1027.0,1026.8,1027.44,6011603,6176579135.1,221125,3919200,65.19,0.0081492390770741
BAJFINANCE,EQ,2025-11-18,1026.8,1021.2,1024.1,1011.7,1014.4,1013.6,1015.09,4562185,4631021081.6,103137,2855581,62.59,-0.012855473315153798
BAJFINANCE,EQ,2025-11-19,1013.6,1009.0,1016.1,1004.6,1005.8,1005.6,1008.04,5158832,5200301561.8,91630,3628084,70.33,-0.007892659826361448
BAJFINANCE,EQ,2025-11-20,1005.6,1015.0,1031.7,1007.3,1028.7,1028.6,1023.13,5459073,5585362504.0,111536,3361242,61.57,0.02287191726332516
BAJFINANCE,EQ,2025-11-21,1028.6,1020.0,1027.6,1001.5,1005.0,1004.1,1012.47,6304584,6383175613.5,125148,4550093,72.17,-0.023818782811588446
BAJFINANCE,EQ,2025-11-24,1004.1,1005.0,1009.3,990.0,994.0,994.0,998.25,9574900,9558117345.6,109365,7434972,77.65,-0.010058759087740232
BAJFINANCE,EQ,2025-11-25,994.0,995.0,996.9,984.5,985.0,986.2,990.28,6376983,6314981621.8,134254,4535421,71.12,-0.007847082494969793
BAJFINANCE,EQ,2025-11-26,986.2,986.2,1012.8,981.3,1011.0,1010.7,1003.59,9772235,9807279994.8,139321,6621753,67.76,0.02484283106874874
BAJFINANCE,EQ,2025-11-27,1010.7,1015.6,1044.9,1010.9,1035.3,1033.8,1035.7,12076038,12507095956.7,258662,6510318,53.91,0.022855446720094985
BAJFINANCE,EQ,2025-11-28,1033.8,1038.0,1043.5,1031.0,1038.0,1037.5,1037.1,4983147,5168001827.1,109406,3055740,61.32,0.0035790288256916103
BAJFINANCE,EQ,2025-12-01,1037.5,1041.9,1042.0,1018.8,1019.8,1021.1,1025.49,6459837,6624505886.8,190993,4248596,65.77,-0.015807228915662663
BAJFINANCE,EQ,2025-12-02,1021.1,1014.5,1036.0,1013.9,1025.3,1025.5,1024.4,6706145,6869759689.1,135804,3895609,58.09,0.004309078444814318
BAJFINANCE,EQ,2025-12-03,1025.5,1021.0,1026.3,1014.2,1022.0,1021.4,1019.72,5895670,6011926994.2,118342,4139143,70.21,-0.003998049731838149
BAJFINANCE,EQ,2025-12-04,1021.4,1018.0,1032.3,1016.0,1027.1,1029.1,1025.72,5404918,5543907592.5,124585,3921850,72.56,0.007538672410416947
BAJFINANCE,EQ,2025-12-05,1029.1,1028.9,1061.0,1026.5,1046.8,1048.0,1048.1,13123572,13754759067.7,212153,7339156,55.92,0.018365562141677394
BAJFINANCE,EQ,2025-12-08,1048.0,1048.0,1049.8,1023.0,1026.4,1026.4,1029.0,5189635,5340132253.3,182866,3053219,58.83,-0.020610687022900698
BAJFINANCE,EQ,2025-12-09,1026.4,1025.0,1026.0,1013.7,1017.5,1016.7,1018.43,5968501,6078499996.4,163105,3741631,62.69,-0.009450506625097499
BAJFINANCE,EQ,2025-12-10,1016.7,1016.0,1021.7,1007.3,1009.6,1010.3,1012.63,4990527,5053553452.1,125385,3148914,63.1,-0.006294875577850023
BAJFINANCE,EQ,2025-12-11,1010.3,1011.9,1020.5,1000.1,1008.4,1006.4,1009.14,4670539,4713207700.7,131630,2514321,53.83,-0.0038602395328120043
BAJFINANCE,EQ,2025-12-12,1006.4,1000.0,1020.8,1000.0,1015.8,1017.3,1016.81,4381711,4455379631.4,92570,2686818,61.32,0.01083068362480133
BAJFINANCE,EQ,2025-12-15,1017.3,1015.0,1016.5,1008.0,1012.1,1012.7,1012.08,3958977,4006806979.2,173998,2767328,69.9,-0.004521773321537359
BAJFINANCE,EQ,2025-12-16,1012.7,1007.5,1010.6,996.5,997.1,998.4,1001.97,3861617,3869237331.0,132550,2342125,60.65,-0.01412066752246477
BAJFINANCE,EQ,2025-12-17,998.4,1000.0,1011.2,995.3,1000.1,999.6,1001.74,4695550,4703716445.1,126812,2921956,62.23,0.0012019230769231282
BAJFINANCE,EQ,2025-12-18,999.6,1002.1,1009.7,995.0,1001.0,1000.3,1001.84,3103997,3109697879.5,139504,1621598,52.24,0.0007002801120448154
BAJFINANCE,EQ,2025-12-19,1000.3,1003.2,1014.0,1002.5,1006.2,1008.3,1007.63,5126009,5165135470.0,111084,3532031,68.9,0.00799760071978417
BAJFINANCE,EQ,2025-12-22,1008.3,1008.3,1015.4,1005.0,1007.8,1007.8,1009.02,3921237,3956604053.6,164783,2433948,62.07,-0.0004958841614598475
BAJFINANCE,EQ,2025-12-23,1007.8,1013.5,1018.0,1005.7,1011.5,1011.4,1012.31,4712043,4770043831.9,116598,2763704,58.65,0.003572137328835101
